,path,file_name,file_size_Mb,last_access,last_modified,created_on
Aditi EGFR file.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Aditi EGFR file.xlsx,65.961,19 Mar 2019,21 Sep 2020,21 Sep 2020
AGe vs Subtypes.xlsx,E:\mk_lab_data\Pooja_Data\Excels,AGe vs Subtypes.xlsx,16.761,05 Apr 2019,21 Sep 2020,21 Sep 2020
All blocks Reports_19102018.xlsx,E:\mk_lab_data\Pooja_Data\Excels,All blocks Reports_19102018.xlsx,15.349,01 Nov 2018,21 Sep 2020,21 Sep 2020
BA98A320,E:\mk_lab_data\Pooja_Data\Excels,BA98A320,0.0,26 Apr 2019,21 Sep 2020,21 Sep 2020
Biopsy block to collect_13112019.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Biopsy block to collect_13112019.xlsx,5623.579,03 Dec 2018,21 Sep 2020,21 Sep 2020
Biopsy block to collect_TNBC.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Biopsy block to collect_TNBC.xlsx,16.207,31 Aug 2018,21 Sep 2020,21 Sep 2020
Biopsy blocks collected_TNBC_ER_ 03_10_18.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Biopsy blocks collected_TNBC_ER_ 03_10_18.xlsx,15.958,18 Oct 2018,21 Sep 2020,21 Sep 2020
Biopsy blocks to be collected 03_10_18.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Biopsy blocks to be collected 03_10_18.xlsx,61.85,05 Oct 2018,21 Sep 2020,21 Sep 2020
Biopsy Box 1 Score sheet_AN_30012019.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Biopsy Box 1 Score sheet_AN_30012019.xlsx,22.151,30 Jan 2019,21 Sep 2020,21 Sep 2020
Blocks sectioned till date_with file no. and sr. no._PV_20190311.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Blocks sectioned till date_with file no. and sr. no._PV_20190311.xlsx,30.733,11 Mar 2019,21 Sep 2020,21 Sep 2020
Blocks to collect_31082018.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Blocks to collect_31082018.xlsx,22.284,31 Aug 2018,21 Sep 2020,21 Sep 2020
Bradford standard curve reading_PV_for DK.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Bradford standard curve reading_PV_for DK.xlsx,14.253,17 May 2019,21 Sep 2020,21 Sep 2020
BradfordProteinAssay.pdf,E:\mk_lab_data\Pooja_Data\Excels,BradfordProteinAssay.pdf,102.024,04 Jul 2019,21 Sep 2020,21 Sep 2020
Cell line stock - MK - IISER_20192203.xls,E:\mk_lab_data\Pooja_Data\Excels,Cell line stock - MK - IISER_20192203.xls,202.752,22 Mar 2019,21 Sep 2020,21 Sep 2020
Cell line stock_AR.xls,E:\mk_lab_data\Pooja_Data\Excels,Cell line stock_AR.xls,27.136,28 Jun 2019,21 Sep 2020,21 Sep 2020
Cell_StockIISERPune_MK.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Cell_StockIISERPune_MK.xlsx,76.851,06 Mar 2019,21 Sep 2020,21 Sep 2020
Cell_Stock_PE_IISERPune_MK.xls,E:\mk_lab_data\Pooja_Data\Excels,Cell_Stock_PE_IISERPune_MK.xls,564.736,06 Mar 2019,21 Sep 2020,21 Sep 2020
Cell_Stock_PE_IISERPune_MK.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Cell_Stock_PE_IISERPune_MK.xlsx,293.564,06 Mar 2019,21 Sep 2020,21 Sep 2020
Chemicals_CellCulture_minus EightyPE.xls,E:\mk_lab_data\Pooja_Data\Excels,Chemicals_CellCulture_minus EightyPE.xls,28.672,28 Jun 2019,21 Sep 2020,21 Sep 2020
drugs_data_collated.csv,E:\mk_lab_data\Pooja_Data\Excels,drugs_data_collated.csv,26.916,03 Dec 2018,21 Sep 2020,21 Sep 2020
drugs_data_collated.xlsx,E:\mk_lab_data\Pooja_Data\Excels,drugs_data_collated.xlsx,32.653,03 Dec 2018,21 Sep 2020,21 Sep 2020
EMT Panel n1_si18_19_110319.xlsx,E:\mk_lab_data\Pooja_Data\Excels,EMT Panel n1_si18_19_110319.xlsx,12.635,21 Mar 2019,21 Sep 2020,21 Sep 2020
"ER, PR+ to be done.xlsx",E:\mk_lab_data\Pooja_Data\Excels,"ER, PR+ to be done.xlsx",11374.299,21 Feb 2019,21 Sep 2020,21 Sep 2020
E_20190320-160012.csv,E:\mk_lab_data\Pooja_Data\Excels,E_20190320-160012.csv,2.49,21 Mar 2019,21 Sep 2020,21 Sep 2020
Final FFP tissue samples score sheet - Aniruddha 20180904.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Final FFP tissue samples score sheet - Aniruddha 20180904.xlsx,17.146,18 Sep 2018,21 Sep 2020,21 Sep 2020
HER2 Sr. no. for new blocks_14022019.xlsx,E:\mk_lab_data\Pooja_Data\Excels,HER2 Sr. no. for new blocks_14022019.xlsx,53.857,14 Feb 2019,21 Sep 2020,21 Sep 2020
HnE_Biopsy and Surgery_Worksheet.xlsx,E:\mk_lab_data\Pooja_Data\Excels,HnE_Biopsy and Surgery_Worksheet.xlsx,5786.493,26 Mar 2019,21 Sep 2020,21 Sep 2020
List 2_31-05-2019_Surgery Blocks to bring for 4 extra slides_Dimple.xlsx,E:\mk_lab_data\Pooja_Data\Excels,List 2_31-05-2019_Surgery Blocks to bring for 4 extra slides_Dimple.xlsx,8.829,01 Jun 2019,21 Sep 2020,21 Sep 2020
List of biopsy block to process_Pooja_Aditi.xlsx,E:\mk_lab_data\Pooja_Data\Excels,List of biopsy block to process_Pooja_Aditi.xlsx,19.588,04 Dec 2018,21 Sep 2020,21 Sep 2020
NACT_21 Files_Status.xlsx,E:\mk_lab_data\Pooja_Data\Excels,NACT_21 Files_Status.xlsx,10.107,07 Mar 2019,21 Sep 2020,21 Sep 2020
NACT_Subtypes based on Surgery and Biopsy_28092018.xlsx,E:\mk_lab_data\Pooja_Data\Excels,NACT_Subtypes based on Surgery and Biopsy_28092018.xlsx,17.028,28 Sep 2018,21 Sep 2020,21 Sep 2020
New folder,E:\mk_lab_data\Pooja_Data\Excels,New folder,0.0,24 Apr 2019,26 Sep 2020,21 Sep 2020
oncotarget-09-14175-s001.pdf,E:\mk_lab_data\Pooja_Data\Excels,oncotarget-09-14175-s001.pdf,2184.533,30 Apr 2019,21 Sep 2020,21 Sep 2020
oncotarget-09-14175-s003.xlsx,E:\mk_lab_data\Pooja_Data\Excels,oncotarget-09-14175-s003.xlsx,107.763,30 Apr 2019,21 Sep 2020,21 Sep 2020
oncotarget-09-14175-s004.xlsx,E:\mk_lab_data\Pooja_Data\Excels,oncotarget-09-14175-s004.xlsx,40.401,30 Apr 2019,21 Sep 2020,21 Sep 2020
oncotarget-09-14175.pdf,E:\mk_lab_data\Pooja_Data\Excels,oncotarget-09-14175.pdf,6451.411,30 Apr 2019,21 Sep 2020,21 Sep 2020
Overlaps between TNBC blocks collected by aditi and pooja.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Overlaps between TNBC blocks collected by aditi and pooja.xlsx,14.99,28 Feb 2019,21 Sep 2020,21 Sep 2020
Protein estimation_PE_Kaleido_A595_PV_05042019.csv,E:\mk_lab_data\Pooja_Data\Excels,Protein estimation_PE_Kaleido_A595_PV_05042019.csv,1.874,05 Apr 2019,21 Sep 2020,21 Sep 2020
Protein estimation_RS_PV_20190408.csv,E:\mk_lab_data\Pooja_Data\Excels,Protein estimation_RS_PV_20190408.csv,1.901,08 Apr 2019,21 Sep 2020,21 Sep 2020
Remaining blocks to process for IHC.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Remaining blocks to process for IHC.xlsx,16.809,27 Dec 2018,21 Sep 2020,21 Sep 2020
Score sheet_AN_19022019.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Score sheet_AN_19022019.xlsx,18.96,19 Feb 2019,21 Sep 2020,21 Sep 2020
Sr. no. for TILs poster information _06032019.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Sr. no. for TILs poster information _06032019.xlsx,14.476,06 Mar 2019,21 Sep 2020,21 Sep 2020
Surgery blocks with Ki67 percent_Available with PCCM_26102018.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Surgery blocks with Ki67 percent_Available with PCCM_26102018.xlsx,10212.844,26 Oct 2018,21 Sep 2020,21 Sep 2020
TNBC Sr. no. for new blocks_14022019.xlsx,E:\mk_lab_data\Pooja_Data\Excels,TNBC Sr. no. for new blocks_14022019.xlsx,9.079,14 Feb 2019,21 Sep 2020,21 Sep 2020
TNBC_Germline_Block_iiser_sheet (1) (1).xlsx,E:\mk_lab_data\Pooja_Data\Excels,TNBC_Germline_Block_iiser_sheet (1) (1).xlsx,14.326,01 Jun 2019,21 Sep 2020,21 Sep 2020
TNBC_Germline_Block_iiser_sheet .xlsx,E:\mk_lab_data\Pooja_Data\Excels,TNBC_Germline_Block_iiser_sheet .xlsx,52.738,01 Jun 2019,21 Sep 2020,21 Sep 2020
Tumor percent- MK lab vs AN.xlsx,E:\mk_lab_data\Pooja_Data\Excels,Tumor percent- MK lab vs AN.xlsx,31.005,26 Mar 2019,21 Sep 2020,21 Sep 2020
Write up_TILs_12022019 (1).docx,E:\mk_lab_data\Pooja_Data\Excels,Write up_TILs_12022019 (1).docx,1032.578,25 Feb 2019,21 Sep 2020,21 Sep 2020
Write up_TILs_12022019.docx,E:\mk_lab_data\Pooja_Data\Excels,Write up_TILs_12022019.docx,1031.922,13 Feb 2019,21 Sep 2020,21 Sep 2020
~$20190308 FFP tissue HnE score sheet - Pooja.xlsx,E:\mk_lab_data\Pooja_Data\Excels,~$20190308 FFP tissue HnE score sheet - Pooja.xlsx,0.165,04 Apr 2019,21 Sep 2020,21 Sep 2020
~$20190426_Surgery block_NACTno_subtypes_Final.xlsx,E:\mk_lab_data\Pooja_Data\Excels,~$20190426_Surgery block_NACTno_subtypes_Final.xlsx,0.165,02 May 2019,21 Sep 2020,21 Sep 2020
~$2019_03_13_TILs data analysis_to devaki.xlsx,E:\mk_lab_data\Pooja_Data\Excels,~$2019_03_13_TILs data analysis_to devaki.xlsx,0.165,13 Mar 2019,21 Sep 2020,21 Sep 2020
~$2019_03_20_Pooja_data analysis.xlsx,E:\mk_lab_data\Pooja_Data\Excels,~$2019_03_20_Pooja_data analysis.xlsx,0.165,22 Mar 2019,21 Sep 2020,21 Sep 2020
~$2019_11_02_currated FFPE database.xlsx,E:\mk_lab_data\Pooja_Data\Excels,~$2019_11_02_currated FFPE database.xlsx,0.165,12 Feb 2019,21 Sep 2020,21 Sep 2020
~$ite up_TILs_12022019 (1).docx,E:\mk_lab_data\Pooja_Data\Excels,~$ite up_TILs_12022019 (1).docx,0.162,25 Feb 2019,21 Sep 2020,21 Sep 2020
20190725_FFP curls_Shelf 1_PCCM -80C freezer_PV.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data,20190725_FFP curls_Shelf 1_PCCM -80C freezer_PV.xlsx,78.263,25 Jul 2019,21 Sep 2020,21 Sep 2020
20190725_FFPE Master sheet_Updated Slide position.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data,20190725_FFPE Master sheet_Updated Slide position.xlsx,35.706,06 Nov 2019,21 Sep 2020,21 Sep 2020
20190725_List of slides with Dr. Anirudha.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data,20190725_List of slides with Dr. Anirudha.xlsx,20.573,25 Jul 2019,21 Sep 2020,21 Sep 2020
20190725_List of slides with Optra.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data,20190725_List of slides with Optra.xlsx,35.344,25 Jul 2019,21 Sep 2020,21 Sep 2020
FFP HnE sheets_Pooja,E:\mk_lab_data\Pooja_Data\FFPE data,FFP HnE sheets_Pooja,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
HER2 IHC sheet_Rutvi_updated Pooja,E:\mk_lab_data\Pooja_Data\FFPE data,HER2 IHC sheet_Rutvi_updated Pooja,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190723_PCCM_TNBC_PRIMARY TISSUE_processing details_Pooja.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\FFP HnE sheets_Pooja,20190723_PCCM_TNBC_PRIMARY TISSUE_processing details_Pooja.xlsx,6077.034,24 Jul 2019,21 Sep 2020,21 Sep 2020
20190724_ER score sheet_PV.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\FFP HnE sheets_Pooja,20190724_ER score sheet_PV.xlsx,442.708,25 Jul 2019,21 Sep 2020,21 Sep 2020
20190724_HER_Biopsy score sheet_PV.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\FFP HnE sheets_Pooja,20190724_HER_Biopsy score sheet_PV.xlsx,378.128,24 Jul 2019,21 Sep 2020,21 Sep 2020
20190724_HER_Surgery score sheet_PV.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\FFP HnE sheets_Pooja,20190724_HER_Surgery score sheet_PV.xlsx,376.222,24 Jul 2019,21 Sep 2020,21 Sep 2020
20190724_TNBC_Biopsy score sheet_PV.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\FFP HnE sheets_Pooja,20190724_TNBC_Biopsy score sheet_PV.xlsx,388.02,24 Jul 2019,21 Sep 2020,21 Sep 2020
20190724_TNBC_Surgery score sheet_PV.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\FFP HnE sheets_Pooja,20190724_TNBC_Surgery score sheet_PV.xlsx,5973.321,24 Jul 2019,21 Sep 2020,21 Sep 2020
20190723_PCCM_HER2_IHC_PRIMARY TISSUE_processing details_Pooja.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\HER2 IHC sheet_Rutvi_updated Pooja,20190723_PCCM_HER2_IHC_PRIMARY TISSUE_processing details_Pooja.xlsx,422.218,25 Jul 2019,21 Sep 2020,21 Sep 2020
20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_AR.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\HER2 IHC sheet_Rutvi_updated Pooja,20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_AR.xlsx,756.42,25 Jul 2019,21 Sep 2020,21 Sep 2020
20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_CD31.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\HER2 IHC sheet_Rutvi_updated Pooja,20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_CD31.xlsx,791.307,24 Jul 2019,21 Sep 2020,21 Sep 2020
20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_HER3.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\HER2 IHC sheet_Rutvi_updated Pooja,20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_HER3.xlsx,755.86,25 Jul 2019,21 Sep 2020,21 Sep 2020
20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_Ki67.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\HER2 IHC sheet_Rutvi_updated Pooja,20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_Ki67.xlsx,752.079,24 Jul 2019,21 Sep 2020,21 Sep 2020
20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_Vimentin.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\HER2 IHC sheet_Rutvi_updated Pooja,20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_Vimentin.xlsx,753.036,24 Jul 2019,21 Sep 2020,21 Sep 2020
20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_YAP.xlsx,E:\mk_lab_data\Pooja_Data\FFPE data\HER2 IHC sheet_Rutvi_updated Pooja,20190724_FFPBlocks_PCCM_PRIMARY TISSUE_Scoresheet_YAP.xlsx,755.654,24 Jul 2019,21 Sep 2020,21 Sep 2020
19022019_Score sheet_AN.xlsx,E:\mk_lab_data\Pooja_Data\Score,19022019_Score sheet_AN.xlsx,15.163,04 Apr 2019,21 Sep 2020,21 Sep 2020
20181005_Biopsy_TNBC_Score sheet.xlsx,E:\mk_lab_data\Pooja_Data\Score,20181005_Biopsy_TNBC_Score sheet.xlsx,15.859,10 Oct 2018,21 Sep 2020,21 Sep 2020
20181012 FFP tissue HnE score sheet - Aniruddha.xlsx,E:\mk_lab_data\Pooja_Data\Score,20181012 FFP tissue HnE score sheet - Aniruddha.xlsx,18.363,15 Oct 2018,21 Sep 2020,21 Sep 2020
20181012 FFP tissue HnE score sheet - Rutvi.xlsx,E:\mk_lab_data\Pooja_Data\Score,20181012 FFP tissue HnE score sheet - Rutvi.xlsx,19.38,15 Oct 2018,21 Sep 2020,21 Sep 2020
20181015 FFP tissue HnE score sheet - Pooja.xlsx,E:\mk_lab_data\Pooja_Data\Score,20181015 FFP tissue HnE score sheet - Pooja.xlsx,27.249,15 Oct 2018,21 Sep 2020,21 Sep 2020
20181025 FFP tissue HnE score sheet - TIYASHA.xlsx,E:\mk_lab_data\Pooja_Data\Score,20181025 FFP tissue HnE score sheet - TIYASHA.xlsx,27.916,26 Oct 2018,21 Sep 2020,21 Sep 2020
20181026 FFP tissue HnE score sheet - Pooja.xlsx,E:\mk_lab_data\Pooja_Data\Score,20181026 FFP tissue HnE score sheet - Pooja.xlsx,33.428,26 Oct 2018,21 Sep 2020,21 Sep 2020
20190220 FFP tissue HnE score sheet - Pooja.gsheet,E:\mk_lab_data\Pooja_Data\Score,20190220 FFP tissue HnE score sheet - Pooja.gsheet,0.181,27 Feb 2019,21 Sep 2020,21 Sep 2020
20190308 FFP tissue HnE score sheet - Pooja.xlsx,E:\mk_lab_data\Pooja_Data\Score,20190308 FFP tissue HnE score sheet - Pooja.xlsx,186.178,26 Mar 2019,21 Sep 2020,21 Sep 2020
20190401 FFP tissue HnE score sheet - Pooja (2).xlsx,E:\mk_lab_data\Pooja_Data\Score,20190401 FFP tissue HnE score sheet - Pooja (2).xlsx,32.977,10 Apr 2019,21 Sep 2020,21 Sep 2020
20190401 FFP tissue HnE score sheet - Pooja.xlsx,E:\mk_lab_data\Pooja_Data\Score,20190401 FFP tissue HnE score sheet - Pooja.xlsx,35.999,09 Jan 2019,21 Sep 2020,21 Sep 2020
20190416_FFP tissue HnE score sheet - Pooja.xlsx,E:\mk_lab_data\Pooja_Data\Score,20190416_FFP tissue HnE score sheet - Pooja.xlsx,65.302,24 Apr 2019,21 Sep 2020,21 Sep 2020
20190901 FFP tissue HnE score sheet - Pooja (2).xlsx,E:\mk_lab_data\Pooja_Data\Score,20190901 FFP tissue HnE score sheet - Pooja (2).xlsx,36.004,18 Jan 2019,21 Sep 2020,21 Sep 2020
20190901 FFP tissue HnE score sheet - Pooja.xlsx,E:\mk_lab_data\Pooja_Data\Score,20190901 FFP tissue HnE score sheet - Pooja.xlsx,36.245,09 Jan 2019,21 Sep 2020,21 Sep 2020
Final FFP tissue samples score sheet - IISER 29082018.xlsx,E:\mk_lab_data\Pooja_Data\Score,Final FFP tissue samples score sheet - IISER 29082018.xlsx,24.397,05 Sep 2018,21 Sep 2020,21 Sep 2020
Score sheet_slides TNBC biopsy box 1-26_Dr Badve and Dr aniruddha scores.xls,E:\mk_lab_data\Pooja_Data\Score,Score sheet_slides TNBC biopsy box 1-26_Dr Badve and Dr aniruddha scores.xls,48.128,05 Apr 2019,21 Sep 2020,21 Sep 2020
2002_Dunn_Nature_Cancer immunosurvellince.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2002_Dunn_Nature_Cancer immunosurvellince.pdf,869.114,07 Dec 2018,21 Sep 2020,21 Sep 2020
2010 Kuse M. A_Classification_Scheme_for_Lymphocyte_Segmentatio.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2010 Kuse M. A_Classification_Scheme_for_Lymphocyte_Segmentatio.pdf,459.404,24 Aug 2018,21 Sep 2020,21 Sep 2020
2011 Fridman Peri and intratumoral TILs.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2011 Fridman Peri and intratumoral TILs.pdf,355.332,06 Feb 2019,21 Sep 2020,21 Sep 2020
2011 Gooden Cancer research_Metaanalysis TIL in cancer.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2011 Gooden Cancer research_Metaanalysis TIL in cancer.pdf,672.069,01 Nov 2018,21 Sep 2020,21 Sep 2020
2011 Zamarron and Chen Int. J. Biol. Sci.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2011 Zamarron and Chen Int. J. Biol. Sci.pdf,478.63,29 Jan 2019,21 Sep 2020,21 Sep 2020
"2011, Hanahan et al,  Hallmarks of cancer.pdf",E:\mk_lab_data\Pooja_Data\TILS_Papers,"2011, Hanahan et al,  Hallmarks of cancer.pdf",2173.792,10 Jan 2019,21 Sep 2020,21 Sep 2020
2011_pathology_complete_response_jco..38.8595.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2011_pathology_complete_response_jco..38.8595.pdf,225.229,19 Oct 2018,21 Sep 2020,21 Sep 2020
2012 Ono et al BCRT.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2012 Ono et al BCRT.pdf,559.273,08 Aug 2018,21 Sep 2020,21 Sep 2020
2012 Rathore IJMR.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2012 Rathore IJMR.pdf,1604.56,15 Oct 2018,21 Sep 2020,21 Sep 2020
2014 Adams JCOnc.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2014 Adams JCOnc.pdf,1909.522,08 Aug 2018,21 Sep 2020,21 Sep 2020
2014 Loi et al Annals of Oncology .pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2014 Loi et al Annals of Oncology .pdf,508.984,08 Aug 2018,21 Sep 2020,21 Sep 2020
2014 TILs quantifiction guidelines.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2014 TILs quantifiction guidelines.pdf,2482.879,24 Aug 2018,21 Sep 2020,21 Sep 2020
2015 Denkert J. of Cli. Onc._TILs in NACT.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2015 Denkert J. of Cli. Onc._TILs in NACT.pdf,2459.499,24 Aug 2018,21 Sep 2020,21 Sep 2020
2015 Salgado Annals of Onc..pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2015 Salgado Annals of Onc..pdf,1002.001,29 Jan 2019,21 Sep 2020,21 Sep 2020
2015 Stoll et al Oncotarget.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2015 Stoll et al Oncotarget.pdf,3774.691,06 Feb 2019,21 Sep 2020,21 Sep 2020
"2016 Aponte, Stemness in cancer.pdf",E:\mk_lab_data\Pooja_Data\TILS_Papers,"2016 Aponte, Stemness in cancer.pdf",1660.599,10 Jan 2019,21 Sep 2020,21 Sep 2020
2016 Garcia-Teijido Clinical Med Insights-Oncology_ Future of immune targeting.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2016 Garcia-Teijido Clinical Med Insights-Oncology_ Future of immune targeting.pdf,1877.087,07 Dec 2018,21 Sep 2020,21 Sep 2020
2016 Tian Oncotarget TILs in TNBC.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2016 Tian Oncotarget TILs in TNBC.pdf,9314.435,31 Aug 2018,21 Sep 2020,21 Sep 2020
2016 Wang et al Oncotarget.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2016 Wang et al Oncotarget.pdf,7360.759,07 Sep 2018,21 Sep 2020,21 Sep 2020
"2016, Messesschmidt, theoncologist_15282.pdf",E:\mk_lab_data\Pooja_Data\TILS_Papers,"2016, Messesschmidt, theoncologist_15282.pdf",1870.227,05 Jan 2019,21 Sep 2020,21 Sep 2020
2017 Deici Sem. in Can Bio_TILs update by working group.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2017 Deici Sem. in Can Bio_TILs update by working group.pdf,713.064,24 Aug 2018,21 Sep 2020,21 Sep 2020
2017 Herrero-Vicent eCancer.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2017 Herrero-Vicent eCancer.pdf,588.853,08 Aug 2018,21 Sep 2020,21 Sep 2020
2017 Mori et al Oncotarget.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2017 Mori et al Oncotarget.pdf,2687.992,08 Aug 2018,21 Sep 2020,21 Sep 2020
2018 Bhatia Clinics in Onc_TILs-changing trends.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2018 Bhatia Clinics in Onc_TILs-changing trends.pdf,4640.983,08 Dec 2018,21 Sep 2020,21 Sep 2020
2018 Denkert_Lancet Oncology TILs pooled analysis.pdf,E:\mk_lab_data\Pooja_Data\Work update ppt\PCCM_20190716,2018 Denkert_Lancet Oncology TILs pooled analysis.pdf,481.865,08 Aug 2018,21 Sep 2020,21 Sep 2020
2018 Finotello TME.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2018 Finotello TME.pdf,933.829,19 Mar 2019,21 Sep 2020,21 Sep 2020
2018 Finotello-Trajanoski2018_Article_QuantifyingTumor-infiltratingI.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2018 Finotello-Trajanoski2018_Article_QuantifyingTumor-infiltratingI.pdf,1013.615,19 Mar 2019,21 Sep 2020,21 Sep 2020
2018 Karakurt et al JCRT.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2018 Karakurt et al JCRT.pdf,728.544,07 Sep 2018,21 Sep 2020,21 Sep 2020
2018 Ku et al .pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2018 Ku et al .pdf,321.063,08 Aug 2018,21 Sep 2020,21 Sep 2020
2018 Taube Immunoscore in all cancers_modpathol2017156.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2018 Taube Immunoscore in all cancers_modpathol2017156.pdf,935.361,19 Mar 2019,21 Sep 2020,21 Sep 2020
2018 Tomioka et al Breast Cancer.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2018 Tomioka et al Breast Cancer.pdf,1269.189,08 Aug 2018,21 Sep 2020,21 Sep 2020
"2018 Wang et al, Cell REPORTS.pdf",E:\mk_lab_data\Pooja_Data\TILS_Papers,"2018 Wang et al, Cell REPORTS.pdf",3060.274,25 Nov 2018,21 Sep 2020,21 Sep 2020
2018_Agahozo.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2018_Agahozo.pdf,1233.691,15 Nov 2018,21 Sep 2020,21 Sep 2020
2018_Hendry et al TILs assesment in all cancers.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2018_Hendry et al TILs assesment in all cancers.pdf,1967.25,09 Jul 2019,21 Sep 2020,21 Sep 2020
2019 Galon Immune hot and cold tumors.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,2019 Galon Immune hot and cold tumors.pdf,2637.127,19 Mar 2019,21 Sep 2020,21 Sep 2020
20190315 IOS-I abstract_TILs Pooja Vaid at TMC.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,20190315 IOS-I abstract_TILs Pooja Vaid at TMC.pdf,225.996,05 Mar 2019,21 Sep 2020,21 Sep 2020
Immune Es.pdf,E:\mk_lab_data\Pooja_Data\TILS_Papers,Immune Es.pdf,160.036,28 Dec 2018,21 Sep 2020,21 Sep 2020
Locally advanced breast cancer_ Tumor-infiltrating lymphocytes as a predictive factor of response to neoadjuvant chemotherapy. - PubMed - NCBI.html,E:\mk_lab_data\Pooja_Data\TILS_Papers,Locally advanced breast cancer_ Tumor-infiltrating lymphocytes as a predictive factor of response to neoadjuvant chemotherapy. - PubMed - NCBI.html,123.151,29 Jun 2019,21 Sep 2020,21 Sep 2020
