,path,file_name,file_size_Mb,last_access,last_modified,created_on
20190627 ANOVA for nYAP and Age.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 ANOVA for nYAP and Age.spv,10.13,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 ANOVA for nYAP and grade.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 ANOVA for nYAP and grade.pdf,11.674,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 ANOVA for nYAP and grade.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 ANOVA for nYAP and grade.spv,10.168,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 ANOVA for nYAP and LVI.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 ANOVA for nYAP and LVI.pdf,11.43,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 ANOVA for nYAP and LVI.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 ANOVA for nYAP and LVI.spv,9.974,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 ANOVA for nYAP and N.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 ANOVA for nYAP and N.pdf,11.581,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 ANOVA for nYAP and N.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 ANOVA for nYAP and N.spv,10.123,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 ANOVA for nYAP and T.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 ANOVA for nYAP and T.pdf,11.898,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 ANOVA for nYAP and T.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 ANOVA for nYAP and T.spv,10.227,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 ANOVA for Vimentin and N.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 ANOVA for Vimentin and N.pdf,11.549,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 ANOVA for Vimentin and N.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 ANOVA for Vimentin and N.spv,10.08,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 Multivariate analysis (yap in fixed factors).pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 Multivariate analysis (yap in fixed factors).pdf,22.75,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 Multivariate analysis (yap in fixed factors).spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 Multivariate analysis (yap in fixed factors).spv,11.686,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 Multivariate analysis (yap incovariates).pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 Multivariate analysis (yap incovariates).pdf,36.16,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 Multivariate analysis (yap incovariates).spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 Multivariate analysis (yap incovariates).spv,20.005,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 Normality test for HER2 biopsy scores for various antibodies.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 Normality test for HER2 biopsy scores for various antibodies.pdf,50.439,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190627 Normality test for HER2 biopsy scores for various antibodies.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190627 Normality test for HER2 biopsy scores for various antibodies.spv,65.0,27 Jun 2019,21 Sep 2020,21 Sep 2020
20190628 ANOVA for Vimentin and LVI.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190628 ANOVA for Vimentin and LVI.pdf,12.435,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628 ANOVA for Vimentin and LVI.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190628 ANOVA for Vimentin and LVI.spv,10.344,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628 Chi square for cYAP.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190628 Chi square for cYAP.pdf,44.748,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628 Chi square for cYAP.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190628 Chi square for cYAP.spv,37.877,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628 Chi square for nYAP.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190628 Chi square for nYAP.pdf,49.285,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628 Chi square for nYAP.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190628 Chi square for nYAP.spv,38.562,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628 Normality test for HER2 biopsy scores for various antibodies.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190628 Normality test for HER2 biopsy scores for various antibodies.pdf,52.907,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628 Normality test for HER2 biopsy scores for various antibodies.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190628 Normality test for HER2 biopsy scores for various antibodies.spv,65.345,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190629 Chi square for overall YAP.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190629 Chi square for overall YAP.pdf,42.737,29 Jun 2019,21 Sep 2020,21 Sep 2020
20190629 Chi square for overall YAP.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190629 Chi square for overall YAP.spv,36.698,29 Jun 2019,21 Sep 2020,21 Sep 2020
20190702 Chi square for CD31.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190702 Chi square for CD31.pdf,22.419,02 Jul 2019,21 Sep 2020,21 Sep 2020
20190702 Chi square for CD31.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190702 Chi square for CD31.spv,18.515,02 Jul 2019,21 Sep 2020,21 Sep 2020
20190702 Chi square for Vimentin.pdf,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190702 Chi square for Vimentin.pdf,23.408,02 Jul 2019,21 Sep 2020,21 Sep 2020
20190702 Chi square for Vimentin.spv,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,20190702 Chi square for Vimentin.spv,19.45,02 Jul 2019,21 Sep 2020,21 Sep 2020
chi square overall YAP.pptx,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,chi square overall YAP.pptx,923.387,30 Jun 2019,21 Sep 2020,21 Sep 2020
Chi square.pptx,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,Chi square.pptx,951.678,28 Jun 2019,21 Sep 2020,21 Sep 2020
Multivariate Analysis and ANOVA.pptx,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,Multivariate Analysis and ANOVA.pptx,1167.136,30 Jul 2019,21 Sep 2020,21 Sep 2020
Untitled2.sav,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\SPSS Analysis,Untitled2.sav,9.039,26 Jun 2019,21 Sep 2020,21 Sep 2020
AR,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images,AR,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
CD31,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images,CD31,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
HER3,E:\mk_lab_data\Rutvi_Data\Papers,HER3,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
Ki67,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images,Ki67,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
VIMENTIN,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images,VIMENTIN,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
YAP,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images,YAP,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_AR_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_1059_16A_BIOPSY_HER2_AR_10X_20190225.tif,5163.686,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_AR_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_1059_16A_BIOPSY_HER2_AR_20X_20190227.tif,5320.294,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_AR_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_1059_16A_BIOPSY_HER2_AR_40X_20190225.tif,4889.448,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_AR_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_1441_18A_BIOPSY_HER2_AR_10X_20190225.tif,5333.162,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_AR_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_1441_18A_BIOPSY_HER2_AR_20X_20190227.tif,5261.502,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_AR_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_1441_18A_BIOPSY_HER2_AR_40X_20190225.tif,4967.684,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_AR_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_3713A_BIOPSY_HER2_AR_10X_20190225.tif,5383.6,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_AR_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_3713A_BIOPSY_HER2_AR_20X_20190227.tif,5379.414,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_AR_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_3713A_BIOPSY_HER2_AR_40X_20190225.tif,4967.768,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_AR_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_619A_BIOPSY_HER2_AR_10X_20190225.tif,5336.862,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_AR_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_619A_BIOPSY_HER2_AR_20X_20190227.tif,5361.64,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_AR_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_619A_BIOPSY_HER2_AR_40X_20190225.tif,4894.79,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_761A_BIOPSY_HER2_AR_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_761A_BIOPSY_HER2_AR_10X_20190225.tif,5174.246,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_761A_BIOPSY_HER2_AR_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_761A_BIOPSY_HER2_AR_20X_20190227.tif,5237.418,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_761A_BIOPSY_HER2_AR_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\AR,BOX_761A_BIOPSY_HER2_AR_40X_20190225.tif,4375.426,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_CD31_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_1059_16A_BIOPSY_HER2_CD31_10X_20190225.tif,5182.528,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_CD31_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_1059_16A_BIOPSY_HER2_CD31_20X_20190227.tif,5402.96,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_CD31_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_1059_16A_BIOPSY_HER2_CD31_40X_20190225.tif,4942.054,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_CD31_10X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_1441_18A_BIOPSY_HER2_CD31_10X_20190227.tif,4228.366,04 Mar 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_CD31_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_1441_18A_BIOPSY_HER2_CD31_20X_20190227.tif,4386.42,04 Mar 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_CD31_40X_20190228.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_1441_18A_BIOPSY_HER2_CD31_40X_20190228.tif,3953.84,04 Mar 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_CD31_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_3713A_BIOPSY_HER2_CD31_10X_20190225.tif,4855.792,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_CD31_10X_20190225_02.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_3713A_BIOPSY_HER2_CD31_10X_20190225_02.tif,4985.308,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_CD31_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_3713A_BIOPSY_HER2_CD31_20X_20190227.tif,5108.11,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_CD31_20X_20190227_02.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_3713A_BIOPSY_HER2_CD31_20X_20190227_02.tif,5196.328,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_CD31_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_3713A_BIOPSY_HER2_CD31_40X_20190225.tif,4932.72,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_CD31_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_619A_BIOPSY_HER2_CD31_10X_20190225.tif,5209.47,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_CD31_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_619A_BIOPSY_HER2_CD31_20X_20190227.tif,5345.362,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_CD31_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_619A_BIOPSY_HER2_CD31_40X_20190225.tif,4835.654,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_CD31_40X_20190225_02.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_619A_BIOPSY_HER2_CD31_40X_20190225_02.tif,5063.51,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_761A_BIOPSY_HER2_CD31_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_761A_BIOPSY_HER2_CD31_10X_20190225.tif,5075.942,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_761A_BIOPSY_HER2_CD31_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_761A_BIOPSY_HER2_CD31_20X_20190227.tif,5266.932,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_761A_BIOPSY_HER2_CD31_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\CD31,BOX_761A_BIOPSY_HER2_CD31_40X_20190225.tif,4166.23,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_HER3_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_1059_16A_BIOPSY_HER2_HER3_10X_20190225.tif,5157.302,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_HER3_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_1059_16A_BIOPSY_HER2_HER3_20X_20190227.tif,5301.59,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_HER3_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_1059_16A_BIOPSY_HER2_HER3_40X_20190225.tif,4730.198,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_HER3_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_1441_18A_BIOPSY_HER2_HER3_10X_20190225.tif,4942.858,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_HER3_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_1441_18A_BIOPSY_HER2_HER3_20X_20190227.tif,5093.124,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_HER3_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_1441_18A_BIOPSY_HER2_HER3_40X_20190225.tif,4632.206,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_HER3_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_3713A_BIOPSY_HER2_HER3_10X_20190225.tif,5147.338,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_HER3_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_3713A_BIOPSY_HER2_HER3_20X_20190227.tif,5171.924,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_HER3_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_3713A_BIOPSY_HER2_HER3_40X_20190225.tif,4677.03,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_HER3_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_619A_BIOPSY_HER2_HER3_10X_20190225.tif,4936.194,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_HER3_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_619A_BIOPSY_HER2_HER3_20X_20190227.tif,5187.094,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_HER3_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_619A_BIOPSY_HER2_HER3_40X_20190225.tif,4737.848,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_761A_BIOPSY_HER2_HER3_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_761A_BIOPSY_HER2_HER3_10X_20190225.tif,5159.316,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_761A_BIOPSY_HER2_HER3_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_761A_BIOPSY_HER2_HER3_20X_20190227.tif,5044.402,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_761A_BIOPSY_HER2_HER3_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\HER3,BOX_761A_BIOPSY_HER2_HER3_40X_20190225.tif,4025.002,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_Ki67_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_1059_16A_BIOPSY_HER2_Ki67_10X_20190225.tif,5067.284,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_Ki67_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_1059_16A_BIOPSY_HER2_Ki67_20X_20190227.tif,5332.232,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1059_16A_BIOPSY_HER2_Ki67_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_1059_16A_BIOPSY_HER2_Ki67_40X_20190225.tif,4787.266,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_Ki67_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_1441_18A_BIOPSY_HER2_Ki67_10X_20190225.tif,5393.072,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_Ki67_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_1441_18A_BIOPSY_HER2_Ki67_20X_20190227.tif,5326.106,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_1441_18A_BIOPSY_HER2_Ki67_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_1441_18A_BIOPSY_HER2_Ki67_40X_20190225.tif,4777.662,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_Ki67_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_3713A_BIOPSY_HER2_Ki67_10X_20190225.tif,5175.2,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_Ki67_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_3713A_BIOPSY_HER2_Ki67_20X_20190227.tif,5174.472,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_3713A_BIOPSY_HER2_Ki67_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_3713A_BIOPSY_HER2_Ki67_40X_20190225.tif,4695.278,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_Ki67_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_619A_BIOPSY_HER2_Ki67_10X_20190225.tif,5277.894,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_Ki67_20X_20190227.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_619A_BIOPSY_HER2_Ki67_20X_20190227.tif,5244.918,27 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_619A_BIOPSY_HER2_Ki67_40X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_619A_BIOPSY_HER2_Ki67_40X_20190225.tif,4752.908,25 Feb 2019,21 Sep 2020,21 Sep 2020
BOX_761A_BIOPSY_HER2_Ki67_10X_20190225.tif,E:\mk_lab_data\Rutvi_Data\HER2_patient_primary_tissue data_Rutvi\IHC Images\Ki67,BOX_761A_BIOPSY_HER2_Ki67_10X_20190225.tif,5206.79,25 Feb 2019,21 Sep 2020,21 Sep 2020
